id	vernacularName	source	language	countryCode	isPreferredName	taxonRemarks
936	slender peat moss		Anglais		True	
936	sphaigne tendre		Français		True	
937	rigid peat moss		Anglais		True	
937	sphaigne arrondie		Français		True	
938	Torrey's peat moss		Anglais		True	
938	sphaigne de Torrey		Français		True	
939	tundra peat moss		Anglais		True	
939	sphaigne de la toundra		Français		True	
940	charming peat moss		Anglais		True	
940	sphaigne charmante		Français		True	
941	Warnstorf's peat moss		Anglais		True	
941	sphaigne de Warnstorf		Français		True	
942	Wulf's peat moss		Anglais		True	
942	sphaigne de Wulf		Français		True	
943	cruet dung moss		Anglais		True	
943	splanc bouteille		Français		True	
943	splanc ampoulé		Français			
943	splanc à ampoule		Français			
943	splachne ampullacé		Français			
943	splachne ampoule		Français			
944	yellow dung moss		Anglais		True	
944	splanc jaunâtre		Français		True	
944	splanc jaune		Français			
945	Pennsylvania dung moss		Anglais		True	
945	splanc étroit		Français		True	
946	red dung moss		Anglais		True	
946	splanc rouge		Français		True	
947	round-fruited dung moss		Anglais		True	
947	splanc sphérique		Français		True	
948	rugged dung moss		Anglais		True	
948	splanc pichet		Français		True	
948	splanc en vase		Français			
949	broad-leaved stegonia moss		Anglais		True	
949	stégonie à feuilles larges		Français		True	
950	awned stegonia moss		Anglais		True	
950	stégonie porte-poil		Français		True	
951	straw moss		Anglais		True	
951	calliergon jaunâtre		Français		True	
951	hypne paillet		Français			
951	stéréode paillet		Français			
953	Norway screw moss		Anglais		True	
953	tortule des rochers		Français		True	
953	tressule de Norvège		Français			
955	sidewalk screw moss		Anglais		True	
955	tortule des champs		Français		True	
955	barbule des champs		Français			
955	barbule rurale		Français			
955	syntric rustique		Français			
955	tressule rustique		Français			
957	imbricate yew-leaved moss		Anglais		True	
957	fougerole denticulée		Français		True	
958	acuminate trumpet moss		Anglais		True	
958	taylorie acuminée		Français		True	
959	tongue-leaved trumpet moss		Anglais		True	
959	taylorie lingulée		Français		True	
959	eremode splachnoide		Français			
960	serrate trumpet moss		Anglais		True	
960	taylorie dentée		Français		True	
960	splanc à feuilles en dents de scie		Français			
960	splanc dentelé		Français			
961	splachnoid trumpet moss		Anglais		True	
961	taylorie faux-splanc		Français		True	
961	taylorie faux-splachne		Français			
961	tremuline splachnoïde		Français			
962	geniculate four-toothed moss		Anglais		True	
962	quadrident genouillé		Français		True	
963	common four-toothed moss		Anglais		True	
963	quadrident diaphane		Français		True	
963	tétraphis pellucide		Français			
963	tétraphis diaphane		Français			
964	toothed-leaved nitrogen moss		Anglais		True	
964	tétraplodon étroit		Français		True	
964	splanc retréci		Français			
965	entire-leaved nitrogen moss		Anglais		True	
965	tétraplodon fausse-mnie		Français		True	
965	splanc mnioide		Français			
966	pale nitrogen moss		Anglais		True	
966	tétraplodon pâle		Français		True	
967	urceolate nitrogen moss		Anglais		True	
967	tétraplodon enflé		Français		True	
967	splanc en forme de cruche		Français			
969	Brown's four-toothed moss		Anglais		True	
969	quadrident variable		Français		True	
969	tétrodonte de Brown		Français			
969	quadrident de Brown		Français			
970	ovate four-toothed moss		Anglais		True	
970	quadrident ovale		Français		True	
971	small four-toothed moss		Anglais		True	
971	quadrident ondulé		Français		True	
971	quadrident échancré		Français			
972	Allegany moss		Anglais		True	
972	arbuscule des montagnes		Français		True	
973	rough thelia		Anglais		True	
973	thélie papilleuse		Français		True	
974	common thelia		Anglais		True	
974	thélie hirsute		Français		True	
974	axillaire hérissonne		Français			
975	Philibert's fern moss		Anglais		True	
975	thuidie à feuilles acuminées		Français		True	
977	delicate fern moss		Anglais		True	
977	thuidie petite-fougère		Français		True	
977	mousse fougère		Français			
977	thuidie fluette		Français			
978	hook-leaved fern moss		Anglais		True	
978	thuidie inclinée		Français		True	
978	thyidie retrouvée		Français			
978	hypne revu		Français			
979	Austrian timmia		Anglais		True	
979	timmie à gaine orangée		Français		True	
979	porte-fossette jaunâtre		Français			
979	timmie dAutriche		Français			
980	Bavarian timmia		Anglais		True	Courriel reçu de Marilyn Anions le 19 novembre 2014Timmia megapolitana var. bavarica & var. megapolitana - English names are reversed
980	timmie à gaine lisse		Français		True	
980	timmie de Meckelbourg		Français			
982	metropolitan timmia		Anglais		True	Courriel reçu de Marilyn Anions le 19 novembre 2014Timmia megapolitana var. bavarica & var. megapolitana - English names are reversed
982	timmie commune		Français		True	
982	porte-fossette verte		Français			
983	nerved Norwegian timmia		Anglais		True	
983	timmie à nervure excurrente		Français		True	
984	Norwegian timmia		Anglais		True	
984	timmie fragile		Français		True	
985	Siberian timmia		Anglais		True	
985	timmie papilleuse		Français		True	
985	timmie de Sibérie		Français			
986	sickle-leaved golden moss		Anglais		True	
986	tomenteuse à feuilles arquées		Français		True	
987	golden fuzzy fen moss		Anglais		True	
987	tomenteuse à feuilles droites		Français		True	
987	tomentypne luisant		Français			
987	hypne brillant		Français			
987	stéréode lustré		Français			
988	arctic twisted moss		Anglais		True	
988	tortelle arctique		Français		True	
989	fragile twisted moss		Anglais		True	
989	tortelle fragile		Français		True	
990	small twisted moss		Anglais		True	
990	tortelle modeste		Français		True	
990	barbule basse		Français			
991	inclined twisted moss		Anglais		True	
991	tortelle inclinée		Français		True	
991	tortule inclinée		Français			
991	barbule inclinée		Français			
992	frizzled crisp moss		Anglais		True	
992	tortelle tortueuse		Français		True	
992	barbule tortueuse		Français			
992	tortule tortueuse		Français			
993	narrowed-leaved screw moss		Anglais		True	
993	tortule penchée		Français		True	
995	Hoppe's screw moss		Anglais		True	
995	tortule nordique		Français		True	
995	tortule de Hoppe		Français			
995	ligatule à larges feuilles		Français			
997	alpine screw moss		Anglais		True	
997	tortule blanche		Français		True	
999	mucronate screw moss		Anglais		True	
999	tortule à feuilles mucronées		Français		True	
1000	Nevada screw moss		Anglais		True	
1000	tortule édentée		Français		True	
1001	Porter's screw moss		Anglais		True	
1001	tortule méridionale		Français		True	
1001	tortule de Porter		Français			
1003	systylous screw moss		Anglais		True	
1003	tortule accrescente		Français		True	
1005	truncated screw moss		Anglais		True	
1005	tortule tronquée		Français		True	
1005	pottie tronquée		Français			
1005	gymnostome tronqué		Français			
1007	ambiguous long-necked moss		Anglais		True	
1007	trématodon commun		Français		True	
1007	troudent ambigu		Français			
1008	cylindric hairy-teeth moss		Anglais		True	
1008	ditric cylindrique		Français		True	
1008	ciliaire cylindrique		Français			
1009	arctic crisp moss		Anglais		True	
1009	trichostome arctique		Français		True	
1010	narrow-fruited crisp moss		Anglais		True	
1010	trichostome à bec effilé		Français		True	
1010	double-dent à bec fin		Français			
1011	club pincushion moss		Anglais		True	
1011	houppe à massue		Français		True	
1011	orthotric retréci		Français			
1012	crisped pincushion moss		Anglais		True	
1012	houppe frisée		Français		True	
1012	ulota crispée		Français			
1012	orthotric crispé		Français			
1012	frisette crépue		Français			
1013	curve-leaved pincushion moss		Anglais		True	
1013	houppe à feuilles recourbées		Français		True	
1013	frisette à feuilles courbés		Français			
1014	Drummond's pincushion moss		Anglais		True	
1014	houppe édentée		Français		True	
1014	ulote de Drummond		Français			
1014	frisette de Drummond		Français			
1015	Hutchins' pincushion moss		Anglais		True	
1015	houppe commune		Français		True	
1015	orthotric de Hutchins		Français			
1015	ulota de Hurchins		Français			
1015	orthotric de Hutchin		Français			
1015	orthotric de Miss Hutchins		Français			
1016	frizzled pincushion moss		Anglais		True	
1016	houppe maritime		Français		True	
1017	floating hook moss		Anglais		True	
1017	serpe flottante		Français		True	
1017	stéréode flottant		Français			
1019	spring hook moss		Anglais		True	
1019	serpe à feuilles droites		Français		True	
1019	faucillette pâle		Français			
1021	green-tufted stubble moss		Anglais		True	
1021	weissie controversée		Français		True	
1021	weisie verdâtre		Français			
1021	weisie verdoyante		Français			
1021	verdule gaie		Français			
1021	weissie contestée		Français			
1022	Mühlenberg's weissia		Anglais		True	
1022	weissie à capsule immergée		Français		True	
1022	weissie de Mühlenberg		Français			
1024	phascum-like weissia		Anglais		True	
1024	weissie faux-phasque		Français		True	
1026	park yoke moss		Anglais		True	
1026	houppe des rochers		Français		True	
1028	green yoke moss		Anglais		True	
1028	houppe verte		Français		True	
1028	zygodon vert		Français			
1028	zygodon très vert		Français			
1028	accouplette verdoyante		Français			
1030	Piper's shield moss		Anglais		True	
1030	gnome mat		Français		True	
129	imbricated liverwort		Anglais		True	
46	snow pincerwort		Anglais		True	
179	Flotow's ruffwort		Anglais		True	
196	dame du Nord		Français			Nom français s'appliquant à la var. islandica qui est placé en synonymie de la var. albescens
196	northern threadwort		Anglais			Nom anglais s'appliquant à la var. islandica qui est placé en synonymie de la var. albescens
1847	sylphide ondulée		Français		True	Proposition Arold Lavoie 30 novembre 2014
178	colerette des montagnes		Français		True	Proposition Arold Lavoie 30 novembre 2014
1029	blushing peat moss		Anglais		True	Proposé par Marilyn Anions le 1 déc. 2014
1850	Isoviita's peat moss		Anglais		True	Proposé par Marilyn Anions le 1 déc. 2014
22	tundra liverwort		Anglais		True	Proposé par Marilyn Anions le 1 déc. 2014
1847	marsh flapwort		Anglais		True	Proposé par Marilyn Anions le 1 déc. 2014
1853	collared notchwort		Anglais		True	Proposé par Marilyn Anions le 1 déc. 2014
178	Blytt's notchwort		Anglais		True	Proposé par Marilyn Anions le 1 déc. 2014
218	greyish crystalwort		Anglais		True	Proposé par Marilyn Anions le 1 déc. 2014
1853	lophozie à collier		Français		True	
74	vénusté des tourbières		Français		True	
75	vénusté des forêts		Français		True	
156	barbille des collines		Français		True	
125	jongermanne subelliptique		Français		True	
129	lophozie trompeuse		Français		True	
1849	lunulaire à gemmules		Français		True	
373	bryum du Labrador		Français		True	
466	dicrane à feuilles dressées		Français		True	
514	éphémère asymétrique		Français		True	
570	hélodie dressée		Français		True	
571	hélodie étalée		Français		True	
600	hypne apprimée		Français		True	
604	hypne filiforme		Français		True	
735	pohlie de Green		Français		True	
756	polytric buissonnant		Français		True	
774	leskée compacte		Français		True	
874	olivine fausse-fabronie		Français		True	
1850	sphaigne dIsoviita		Français		True	
1029	sphaigne douce		Français		True	
60	Sullivants Threadwort		Anglais		True	Proposé par Marilyn Anions 7 fév 2015
125	Two-Lipped Flapwort		Anglais		True	Proposé par Marilyn Anions 7 fév 2015
1849	crescent-cup liverwort		Anglais		True	Crescent-Cup Liverwort proposé par Marilyn Anions 7 fév 2015.Modifié à crescent-cup liverwort par Jean Faubert, 2015-12-03
373	Labrador bryum		Anglais		True	Nom proposé par Marilyn Anions, 7 fév. 2015
466	erect-leaved broom moss		Anglais		True	Nom proposé par Marilyn Anions, 7 fév. 2015
514	clustered earth moss		Anglais		True	Nom proposé par Marilyn Anions, 7 fév. 2015
570	Blandow's wetland plume moss		Anglais		True	Nom proposé par Marilyn Anions, 7 fév. 2015
571	spreading wetland plume moss		Anglais		True	Proposé par Marilyn Anions, 7 fév. 2015
600	Ando's plait moss		Anglais		True	Proposé par Marilyn Anions, 7 fév. 2015
604	filiform plait moss		Anglais		True	Proposé par Marilyn Anions, 7 fév. 2015
735	Green's nodding moss		Anglais		True	Proposé par Marilyn Anions, 7 fév. 2015
756	dense haircap moss		Anglais		True	Proposé par Marilyn Anions, 7 fév. 2015
774	compact Leske's moss		Anglais		True	Proposé par Marilyn Anions, 7 fév. 2015
874	Rapunzel Moss		Anglais		True	Proposé par Marilyn Anions, 7 fév. 2015
1850	Isoviita's Peat Moss		Anglais			Proposé par Marilyn Anions, 7 fév. 2015
1029	Blushing Peat Moss		Anglais			Proposé par Marilyn Anions, 7 fév. 2015
